1.93966	0 2 1 3 4 8 6 5 7 9 
1.93967	0 1 3 2 4 7 9 6 5 8 
1.93977	0 2 1 3 4 8 5 6 9 7 
1.94066	0 1 2 3 9 4 5 6 7 8 
1.94266	0 2 1 4 3 6 7 5 8 9 
1.94283	0 1 2 3 5 6 8 7 4 9 
1.94429	0 1 3 2 5 6 4 9 8 7 
1.94523	0 1 2 3 8 5 4 7 6 9 
1.94594	0 2 1 3 5 4 7 9 8 6 
1.94733	0 2 1 3 5 4 8 7 9 6 
1.94895	0 1 4 2 3 5 9 6 7 8 
1.94992	0 2 1 3 6 4 5 7 9 8 
1.95224	0 1 2 5 4 3 7 9 6 8 
1.9531	0 1 3 2 4 9 6 5 8 7 
1.95385	0 1 2 3 6 5 8 4 9 7 
1.95467	0 2 1 3 4 7 5 8 9 6 
1.95537	0 1 2 3 5 6 9 4 7 8 
1.95625	0 1 2 3 8 4 7 5 6 9 
1.95691	0 1 2 5 4 3 8 7 6 9 
1.95721	0 2 1 3 5 4 9 6 7 8 
1.95824	0 1 4 2 3 7 5 6 8 9 
1.95892	0 1 3 4 2 5 6 9 8 7 
1.95901	0 1 2 3 7 4 6 8 9 5 
1.95921	0 1 2 5 3 4 8 9 7 6 
1.95975	0 1 2 3 7 5 6 4 9 8 
1.96036	0 1 2 5 4 3 8 6 9 7 
1.96052	0 1 3 2 4 6 9 7 8 5 
1.96057	0 1 2 3 5 8 6 4 9 7 
1.96095	0 1 3 2 5 4 9 7 8 6 
1.96122	0 1 2 3 7 4 9 5 6 8 
1.96137	0 1 3 2 4 7 9 5 8 6 
1.96298	0 1 2 3 7 5 4 9 8 6 
1.96376	0 1 2 3 6 4 9 8 7 5 
1.96444	0 1 2 3 8 5 4 6 9 7 
1.96511	0 1 3 4 2 5 8 7 6 9 
1.96513	1 0 2 3 4 5 7 6 8 9 
1.96527	0 2 1 4 3 5 9 6 8 7 
1.96608	0 1 3 2 4 9 5 7 8 6 
1.96626	0 1 3 2 5 7 4 6 9 8 
1.96636	0 1 2 3 4 9 7 8 6 5 
1.96876	0 2 1 3 4 6 9 5 7 8 
1.96917	0 1 2 3 4 9 8 7 5 6 
1.97054	0 1 2 3 7 4 8 5 9 6 
1.97095	0 1 3 2 4 6 8 9 7 5 
1.97174	0 1 2 5 3 7 4 6 8 9 
1.97232	0 1 2 3 5 7 6 8 4 9 
1.97269	0 2 1 3 4 6 7 9 5 8 
1.97285	0 1 2 3 6 7 4 8 5 9 
1.97333	0 1 3 2 5 4 9 8 6 7 
1.97544	0 1 2 4 5 6 3 8 7 9 
1.97568	0 1 2 4 3 9 7 5 8 6 
1.97588	0 1 2 4 7 3 5 6 8 9 
1.97606	0 1 2 4 6 3 8 5 9 7 
1.97629	0 1 2 4 3 8 9 5 6 7 
1.97673	0 1 2 5 3 4 9 8 6 7 
1.9769	0 1 2 5 3 4 9 7 8 6 
1.97722	0 1 4 2 3 7 5 6 9 8 
1.97905	0 2 1 4 3 7 5 6 8 9 
1.98106	0 1 3 2 4 9 5 8 6 7 
1.98206	0 1 3 4 2 7 5 6 8 9 
1.984	0 2 1 3 5 6 4 8 7 9 
1.98439	0 1 4 3 2 5 6 7 8 9 
1.98558	0 2 1 3 4 7 6 8 5 9 
1.98713	0 1 2 4 3 8 6 9 7 5 
1.9876	1 0 2 3 4 6 5 7 8 9 
1.98968	0 2 1 4 3 5 7 8 9 6 
1.99201	0 1 2 4 6 3 7 8 5 9 
1.99237	0 1 3 2 4 8 7 5 9 6 
1.99369	0 1 2 3 9 4 5 6 8 7 
1.995	0 1 3 2 6 5 4 8 9 7 
1.99625	0 1 3 2 7 4 6 5 8 9 
1.99764	0 1 4 2 3 5 7 8 9 6 
1.99869	0 1 2 4 3 9 6 7 8 5 
1.99909	0 1 3 4 2 5 7 9 6 8 
1.99952	0 2 1 4 3 6 7 5 9 8 
1.99977	0 1 2 3 5 9 4 7 8 6 
2.00038	0 2 1 3 5 4 9 6 8 7 
2.00086	0 1 2 3 5 6 9 4 8 7 
2.00371	0 2 1 3 5 4 9 7 6 8 
2.0043	0 1 2 5 4 3 9 6 7 8 
2.00449	0 1 3 2 7 4 5 8 6 9 
2.0059	0 1 2 4 3 7 9 6 8 5 
2.00644	0 1 2 3 9 4 5 7 6 8 
2.00664	1 0 2 3 4 5 6 9 7 8 
2.00677	0 1 2 5 3 6 4 8 9 7 
2.00694	0 1 2 3 4 8 9 7 6 5 
2.0077	1 0 2 3 4 5 7 6 9 8 
2.00801	0 1 3 2 5 7 4 8 6 9 
2.00932	0 1 2 4 3 8 7 6 9 5 
2.01001	0 1 2 3 5 9 4 8 6 7 
2.01137	0 1 2 3 6 7 5 4 9 8 
2.01199	0 1 2 3 5 8 7 4 6 9 
2.01222	0 1 2 4 3 9 8 5 6 7 
2.01228	0 2 1 4 3 5 9 7 6 8 
2.01234	0 1 2 4 7 3 5 6 9 8 
2.01513	0 2 1 3 4 7 5 9 8 6 
2.01541	0 1 2 3 8 4 5 9 7 6 
2.01565	0 1 3 4 2 6 7 5 8 9 
2.01688	0 1 2 4 6 5 3 7 8 9 
2.01837	0 2 1 3 5 6 4 7 9 8 
2.01865	0 1 2 4 6 3 9 5 7 8 
2.01865	1 0 2 3 4 5 6 8 9 7 
2.01886	0 2 1 3 4 6 9 5 8 7 
2.01916	0 1 2 3 7 4 6 9 8 5 
2.02127	1 0 2 3 4 6 5 7 9 8 
2.02151	0 1 3 2 4 8 6 9 5 7 
2.02218	0 1 3 4 2 5 8 6 9 7 
2.02317	0 1 2 5 3 4 9 8 7 6 
2.02414	0 1 3 2 4 9 7 5 6 8 
2.02437	0 1 3 4 2 6 5 8 9 7 
2.02554	0 1 3 2 5 4 9 8 7 6 
2.02563	0 1 3 4 2 7 5 6 9 8 
2.02573	0 2 1 3 5 4 8 9 6 7 
2.02678	0 1 2 3 7 6 5 4 8 9 
2.02694	0 1 4 2 3 5 9 6 8 7 
2.02702	0 1 4 2 3 5 9 7 6 8 
2.02795	0 2 1 4 3 5 7 9 8 6 
2.02839	0 1 2 5 3 6 4 9 7 8 
2.0296	0 1 3 2 4 6 9 8 7 5 
2.02979	0 1 3 2 4 9 5 8 7 6 
2.03066	0 1 3 2 6 4 7 8 5 9 
2.03212	0 2 1 4 3 7 5 6 9 8 
2.03252	0 1 2 3 6 5 7 8 4 9 
2.03271	0 1 4 3 2 5 6 7 9 8 
2.03323	0 1 2 5 3 7 4 6 9 8 
2.03348	0 1 3 2 6 4 8 5 9 7 
2.03439	0 1 3 2 4 9 6 7 5 8 
2.03487	0 1 2 4 5 6 3 9 7 8 
2.03686	0 1 4 2 3 5 7 9 8 6 
2.03748	0 2 1 3 6 4 7 5 8 9 
2.0382	0 1 2 5 4 3 7 8 9 6 
2.04017	0 1 3 4 2 6 5 9 7 8 
2.04088	0 1 3 2 6 5 4 9 7 8 
2.04385	0 1 2 3 8 4 7 6 5 9 
2.04509	0 1 2 3 4 9 8 7 6 5 
2.04773	0 1 3 2 7 4 6 5 9 8 
2.04784	0 1 2 4 6 3 8 7 5 9 
2.04798	0 1 2 3 5 9 4 8 7 6 
2.05557	0 1 2 6 3 4 5 8 9 7 
2.05649	0 1 2 4 6 5 3 7 9 8 
2.05698	0 1 4 3 2 5 7 6 8 9 
2.05735	0 1 2 3 6 8 4 5 9 7 
2.05868	0 2 1 4 3 6 8 5 7 9 
2.05947	0 1 3 4 2 5 7 8 9 6 
2.05981	0 2 1 3 6 4 5 8 9 7 
2.05997	0 1 3 4 2 6 7 5 9 8 
2.06208	0 2 1 4 3 5 8 7 9 6 
2.06211	0 1 2 6 3 4 7 5 8 9 
2.06235	0 1 2 5 4 3 9 6 8 7 
2.06416	0 1 2 4 3 8 9 6 5 7 
2.06421	0 1 2 3 7 4 9 6 5 8 
2.06434	0 1 4 2 3 7 6 5 8 9 
2.06497	1 0 2 3 4 6 5 8 7 9 
2.06519	0 1 3 2 4 8 6 7 9 5 
2.06561	0 2 1 3 5 7 4 6 8 9 
2.0664	0 1 2 4 3 9 6 8 7 5 
2.06694	0 1 4 2 3 6 8 5 7 9 
2.06839	0 2 1 3 4 8 6 5 9 7 
2.06971	0 1 2 4 5 6 3 8 9 7 
2.06976	0 1 3 2 4 7 8 6 9 5 
2.07043	0 1 4 3 2 5 6 8 7 9 
2.07069	0 1 2 4 6 3 9 5 8 7 
2.07168	0 1 2 6 4 3 5 7 8 9 
2.07208	1 0 2 3 4 5 6 9 8 7 
2.07251	0 1 2 5 4 3 7 9 8 6 
2.07332	0 1 2 3 9 4 6 5 7 8 
2.07457	0 1 2 3 7 4 9 5 8 6 
2.07471	0 1 2 5 4 3 9 7 6 8 
2.07583	0 1 3 2 5 8 4 6 7 9 
2.07859	0 1 3 2 6 5 4 9 8 7 
2.079	0 2 1 4 3 5 8 9 6 7 
2.079	0 2 1 3 4 9 5 6 7 8 
2.07989	0 1 2 4 3 8 9 5 7 6 
2.08073	0 2 1 3 5 4 8 9 7 6 
2.08245	0 1 4 2 3 7 6 5 9 8 
2.08481	0 2 1 4 5 3 6 7 8 9 
2.0851	0 1 2 4 6 3 7 9 5 8 
2.08693	0 1 2 3 7 6 4 8 5 9 
2.0871	0 1 2 3 5 6 7 9 4 8 
2.08756	0 1 4 2 3 5 8 7 9 6 
2.08917	0 2 1 5 3 4 6 7 8 9 
2.09165	0 1 2 6 3 4 5 9 7 8 
2.09194	0 1 2 4 7 3 6 5 8 9 
2.09221	0 1 3 2 7 4 5 9 6 8 
2.09328	0 1 2 5 3 6 4 9 8 7 
2.09334	0 2 1 3 5 4 9 7 8 6 
2.09404	0 2 1 3 4 7 8 5 6 9 
2.09675	0 1 2 4 3 7 8 9 5 6 
2.09688	0 1 2 4 3 9 8 6 5 7 
2.09713	0 1 3 2 6 4 8 7 5 9 
2.0976	0 1 3 4 2 7 6 5 8 9 
2.10013	0 1 2 4 6 5 3 8 7 9 
2.1007	0 1 2 4 5 6 3 9 8 7 
2.10119	0 1 4 3 2 5 7 6 9 8 
2.10191	0 1 2 5 4 3 8 7 9 6 
2.10552	0 2 1 3 4 6 7 8 9 5 
2.10817	0 1 3 4 2 6 5 9 8 7 
2.1097	0 2 1 3 5 4 9 8 6 7 
2.11155	0 2 1 4 3 7 6 5 8 9 
2.11226	1 0 2 3 5 4 6 7 8 9 
2.11241	0 1 2 3 6 5 8 7 4 9 
2.113	0 1 3 2 5 6 7 4 8 9 
2.11345	0 1 2 3 5 7 8 4 9 6 
2.11381	0 1 2 3 7 6 5 4 9 8 
2.1141	1 0 2 3 4 5 8 6 7 9 
2.11489	0 1 2 4 3 9 8 5 7 6 
2.11627	0 1 3 2 4 9 7 6 5 8 
2.11697	0 2 1 3 4 7 6 9 5 8 
2.11702	0 1 2 3 9 4 5 7 8 6 
2.11771	0 1 2 3 6 8 4 7 5 9 
2.11796	0 1 2 3 8 6 4 5 7 9 
2.1197	0 2 1 4 3 5 9 8 6 7 
2.12049	0 1 3 4 2 5 7 9 8 6 
2.1207	0 1 3 4 2 5 9 6 7 8 
2.12115	0 2 1 3 6 4 7 5 9 8 
2.1212	0 1 2 3 8 5 4 7 9 6 
2.12241	0 2 1 3 6 5 4 7 8 9 
2.12243	0 1 4 2 3 7 5 8 6 9 
2.12502	0 2 1 3 4 8 5 7 9 6 
2.12605	0 1 3 2 4 8 9 5 6 7 
2.12634	0 1 2 3 9 4 6 5 8 7 
2.12708	0 1 2 3 9 4 5 8 6 7 
2.12712	0 1 2 4 7 3 5 8 6 9 
2.12734	0 1 2 3 6 7 4 9 5 8 
2.12966	0 1 2 4 3 9 7 6 8 5 
2.13059	0 1 2 6 3 5 4 7 8 9 
2.13081	0 1 2 4 3 7 9 8 5 6 
2.13143	0 1 2 6 4 3 5 7 9 8 
2.13196	0 2 1 3 4 6 9 7 5 8 
2.13285	0 2 1 4 5 3 6 7 9 8 
2.13288	0 1 2 6 3 4 7 5 9 8 
2.13345	0 2 1 3 6 4 5 9 7 8 
2.13394	0 1 3 4 2 7 6 5 9 8 
2.13399	0 1 3 4 2 7 5 8 6 9 
2.13453	0 1 2 5 3 7 4 8 6 9 
2.1347	0 2 1 4 5 3 6 8 7 9 
2.13504	0 1 2 4 7 3 6 5 9 8 
2.13801	0 1 2 5 4 3 8 9 6 7 
2.1386	0 2 1 3 4 9 5 6 8 7 
2.1388	0 1 2 3 6 8 5 4 7 9 
2.13927	0 2 1 4 3 5 9 7 8 6 
2.13949	1 0 2 3 4 5 7 8 6 9 
2.14037	0 2 1 3 4 8 6 7 5 9 
2.14065	0 1 4 2 3 5 8 9 6 7 
2.14081	0 1 2 3 6 5 9 4 7 8 
2.14123	0 2 1 4 3 7 5 8 6 9 
2.14292	0 1 2 3 5 7 8 6 4 9 
2.14308	0 1 2 3 7 4 8 6 9 5 
2.14309	0 1 3 2 4 9 7 5 8 6 
2.14313	0 1 3 2 7 5 4 6 8 9 
2.14405	1 0 2 3 4 6 5 9 7 8 
2.14429	0 1 3 2 4 7 9 6 8 5 
2.14548	0 1 2 3 8 4 7 5 9 6 
2.14579	0 1 3 4 2 5 8 7 9 6 
2.14663	0 1 3 2 5 8 4 7 6 9 
2.14667	0 2 1 3 5 6 4 8 9 7 
2.14694	0 1 2 3 5 8 6 7 4 9 
2.14698	0 1 4 3 2 6 5 7 8 9 
2.14753	0 2 1 3 7 4 5 6 8 9 
2.14786	0 1 2 6 4 3 5 8 7 9 
2.14809	0 1 2 6 3 4 5 9 8 7 
2.15294	0 1 4 2 3 6 9 5 7 8 
2.15492	0 1 3 2 6 4 9 5 7 8 
2.15506	0 1 2 4 3 7 8 9 6 5 
2.15616	0 2 1 3 5 4 9 8 7 6 
2.15679	0 2 1 3 5 7 4 6 9 8 
2.1574	0 1 4 2 3 6 7 8 5 9 
2.15857	0 2 1 4 3 6 8 5 9 7 
2.15953	0 2 1 5 3 4 6 8 7 9 
2.15983	0 1 3 2 4 9 6 8 5 7 
2.16065	0 1 2 3 8 4 6 9 5 7 
2.16229	0 1 3 2 5 7 4 9 6 8 
2.16237	0 2 1 5 3 4 7 6 8 9 
2.16262	0 1 2 3 5 7 9 4 6 8 
2.16348	0 1 2 4 5 7 3 6 8 9 
2.16397	0 1 4 2 3 6 8 5 9 7 
2.16408	1 0 2 3 4 6 5 8 9 7 
2.16439	0 1 3 4 2 5 9 7 6 8 
2.16473	0 2 1 4 3 5 8 9 7 6 
2.1662	1 0 2 3 5 4 6 7 9 8 
2.16681	0 2 1 3 4 9 5 7 6 8 
2.1671	0 1 3 2 7 4 5 8 9 6 
2.16748	0 2 1 4 3 7 6 5 9 8 
2.1684	0 1 3 2 4 8 6 9 7 5 
2.16956	0 2 1 3 4 6 7 9 8 5 
2.16961	0 1 4 2 3 7 5 9 6 8 
2.17006	0 2 1 3 4 6 8 9 5 7 
2.17027	0 1 2 3 8 5 4 9 6 7 
2.17188	0 1 3 4 2 6 8 5 7 9 
2.1726	0 1 2 3 8 5 6 4 7 9 
2.17542	0 1 4 2 3 5 9 7 8 6 
2.17577	0 2 1 3 4 8 7 5 6 9 
2.17604	0 2 1 5 3 4 6 7 9 8 
2.17617	0 2 1 3 6 4 8 5 7 9 
2.17655	0 1 2 3 5 7 6 9 4 8 
2.17748	0 2 1 3 6 4 5 9 8 7 
2.17765	0 1 3 2 4 7 8 9 5 6 
2.17918	0 1 3 2 4 8 7 6 9 5 
2.17952	0 1 3 2 6 4 7 9 5 8 
2.18006	0 1 2 4 6 5 3 9 7 8 
2.18347	0 2 1 4 3 8 5 6 7 9 
2.18364	0 1 2 5 4 3 9 7 8 6 
2.18408	0 1 4 3 2 5 6 9 7 8 
2.18447	0 1 3 2 5 7 4 8 9 6 
2.18463	0 1 2 3 9 4 5 8 7 6 
2.18465	0 2 1 3 4 6 8 7 9 5 
2.1847	0 2 1 4 5 3 7 6 8 9 
2.1863	0 1 2 3 6 5 9 4 8 7 
2.18685	0 1 4 3 2 6 5 7 9 8 
2.18797	0 1 3 4 2 5 9 6 8 7 
2.18819	0 2 1 3 4 8 5 9 6 7 
2.18902	0 2 1 3 4 7 8 6 5 9 
2.18921	0 1 2 4 5 7 3 6 9 8 
2.18955	0 1 2 5 4 3 9 8 6 7 
2.18976	0 1 2 3 5 8 7 4 9 6 
2.18989	0 1 3 2 8 4 5 6 7 9 
2.19105	0 1 4 2 3 5 9 8 6 7 
2.19124	0 1 3 2 4 8 9 5 7 6 
2.193	0 1 2 5 4 3 8 9 7 6 
2.19322	0 1 2 4 3 8 7 9 5 6 
2.1936	0 1 2 3 8 4 6 7 9 5 
2.19412	1 0 2 3 5 4 6 8 7 9 
2.19427	0 2 1 4 3 6 7 8 5 9 
2.19522	0 1 2 4 6 3 9 7 5 8 
2.19597	0 1 2 4 7 3 5 9 6 8 
2.19616	0 1 2 6 3 4 8 5 7 9 
2.19644	0 1 2 5 3 6 7 4 8 9 
2.1966	0 1 2 4 3 7 9 8 6 5 
2.19861	0 1 2 3 7 5 8 4 6 9 
2.19865	0 2 1 3 6 5 4 8 7 9 
2.19909	0 1 4 3 2 5 6 8 9 7 
2.2	0 1 2 6 3 5 4 8 7 9 
2.20115	0 1 3 2 5 8 4 6 9 7 
2.2018	0 1 4 2 5 3 6 7 8 9 
2.20225	0 1 4 2 3 6 7 9 5 8 
2.20362	0 1 3 2 6 4 9 5 8 7 
2.20366	0 2 1 4 3 5 9 8 7 6 
2.20556	0 1 2 4 6 5 3 8 9 7 
2.20622	0 1 2 5 3 8 4 6 7 9 
2.20632	0 1 3 2 4 9 8 5 6 7 
2.2067	0 1 3 2 7 5 4 6 9 8 
2.20678	0 1 3 2 5 6 7 4 9 8 
2.20939	0 1 3 2 7 4 5 9 8 6 
2.20949	1 0 2 3 4 6 5 9 8 7 
2.20976	0 1 4 2 3 8 5 6 7 9 
2.21108	1 0 2 3 4 5 8 7 6 9 
2.21218	0 1 3 4 2 5 8 9 6 7 
2.21283	0 1 4 2 3 5 8 9 7 6 
2.21354	0 1 3 2 4 7 9 8 5 6 
2.21362	0 1 4 3 2 5 7 8 6 9 
2.21462	1 0 2 3 4 5 8 6 9 7 
2.21722	0 1 3 2 4 9 6 7 8 5 
2.22073	0 2 1 3 5 7 4 8 6 9 
2.22098	1 0 2 4 3 5 6 7 8 9 
2.2217	1 0 2 3 5 4 7 6 8 9 
2.22184	0 2 1 3 5 6 4 9 7 8 
2.2221	0 2 1 4 5 3 6 8 9 7 
2.22435	0 1 3 2 5 7 6 4 8 9 
2.22628	0 2 1 3 7 4 5 6 9 8 
2.2281	0 2 1 4 5 3 6 9 7 8 
2.22822	0 1 2 3 7 6 4 9 5 8 
2.22843	0 1 3 2 5 6 8 4 7 9 
2.22858	0 1 3 2 4 8 9 6 5 7 
2.22865	0 1 2 4 6 3 7 8 9 5 
2.22951	0 1 3 4 2 7 5 9 6 8 
2.23093	0 1 4 2 3 6 9 5 8 7 
2.23096	0 2 1 4 5 3 7 6 9 8 
2.2315	0 1 4 2 5 3 6 7 9 8 
2.23169	0 1 2 6 3 5 4 7 9 8 
2.23302	0 1 4 3 2 6 5 8 7 9 
2.23307	0 1 3 4 2 8 5 6 7 9 
2.23336	1 0 2 3 4 5 7 9 6 8 
2.23356	0 1 2 4 3 8 9 6 7 5 
2.23467	0 1 2 3 9 4 7 5 6 8 
2.2354	0 2 1 3 6 5 4 7 9 8 
2.23555	0 2 1 3 4 9 6 5 7 8 
2.23652	0 1 2 3 8 6 4 5 9 7 
2.23653	0 1 3 2 7 4 6 8 5 9 
2.23702	0 1 2 3 8 5 4 9 7 6 
2.23765	0 1 2 3 5 8 7 6 4 9 
2.23809	0 1 4 3 2 5 8 6 7 9 
2.23983	0 1 2 3 5 9 6 4 7 8 
2.24043	0 1 2 5 4 3 9 8 7 6 
2.24069	0 1 4 2 3 6 8 7 5 9 
2.2407	0 2 1 5 3 4 7 6 9 8 
2.24113	0 2 1 4 3 6 9 5 7 8 
2.24354	0 2 1 4 3 7 5 9 6 8 
2.24376	1 0 2 3 4 6 7 5 8 9 
2.24589	0 1 2 4 6 5 3 9 8 7 
2.24822	0 1 2 3 9 4 6 7 5 8 
2.24915	0 1 2 5 3 7 4 9 6 8 
2.25052	0 1 2 4 8 3 5 6 7 9 
2.25109	0 1 2 3 6 7 4 8 9 5 
2.25153	0 1 2 4 3 8 7 9 6 5 
2.2518	0 1 2 4 6 3 8 9 5 7 
2.25303	0 1 2 3 5 6 7 8 9 4 
2.25626	0 2 1 3 4 6 9 8 5 7 
2.25843	0 1 2 4 3 9 7 8 5 6 
2.25892	0 1 3 2 4 7 8 9 6 5 
2.26001	0 1 3 2 7 5 4 8 6 9 
2.26059	1 0 2 3 4 5 9 6 7 8 
2.26061	0 2 1 4 3 6 8 7 5 9 
2.26146	0 1 4 2 3 5 9 8 7 6 
2.26215	0 1 3 2 5 7 4 9 8 6 
2.26303	0 1 2 3 5 7 9 4 8 6 
2.26353	0 1 3 2 4 9 8 5 7 6 
2.26442	0 1 4 3 2 5 6 9 8 7 
2.26558	0 1 3 4 2 5 8 9 7 6 
2.26611	0 2 1 3 7 4 6 5 8 9 
2.26711	0 1 2 3 7 5 6 8 4 9 
2.26723	0 2 1 3 4 7 6 8 9 5 
2.26746	0 2 1 4 5 3 6 9 8 7 
2.2677	0 2 1 3 4 8 5 9 7 6 
2.26801	0 1 2 3 7 4 8 9 5 6 
2.26887	0 1 2 4 3 9 8 6 7 5 
2.26913	0 1 2 3 7 4 9 6 8 5 
2.26918	0 1 2 5 4 6 3 7 8 9 
2.27009	0 1 3 2 6 5 7 4 8 9 
2.27074	0 2 1 3 4 8 7 6 5 9 
2.27078	1 0 2 3 4 6 7 5 9 8 
2.27151	0 1 2 3 6 5 7 9 4 8 
2.27152	0 1 2 3 9 5 4 6 7 8 
2.27261	0 1 4 2 5 3 6 8 7 9 
2.2729	0 1 2 6 4 3 5 8 9 7 
2.2739	0 2 1 3 5 6 4 9 8 7 
2.2741	0 1 2 3 5 6 8 9 4 7 
2.27415	0 2 1 3 6 4 7 8 5 9 
2.27419	1 0 2 3 5 4 7 6 9 8 
2.27468	0 1 2 3 6 8 5 4 9 7 
2.27614	0 1 3 4 2 5 9 7 8 6 
2.27713	0 1 3 2 8 4 5 7 6 9 
2.27727	0 1 2 4 6 3 7 9 8 5 
2.27729	0 1 2 3 5 9 6 4 8 7 
2.27958	0 1 2 6 4 3 5 9 7 8 
2.28092	0 1 3 2 4 9 6 8 7 5 
2.28144	0 1 2 6 4 3 7 5 8 9 
2.28171	0 1 3 2 4 8 7 9 5 6 
2.28259	0 1 3 4 2 6 7 8 5 9 
2.28347	0 1 3 4 2 6 8 5 9 7 
2.28361	0 1 2 4 6 3 8 7 9 5 
2.28416	0 2 1 4 3 6 9 5 8 7 
2.28547	0 1 3 2 6 4 7 8 9 5 
2.28755	0 1 2 3 5 6 9 7 4 8 
2.28768	1 0 2 3 4 7 5 6 8 9 
2.28908	0 2 1 4 3 8 5 6 9 7 
2.29044	0 1 3 4 2 5 9 8 6 7 
2.29086	0 2 1 4 5 3 8 6 7 9 
2.29111	0 1 2 5 3 7 6 4 8 9 
2.29207	0 2 1 3 4 7 8 5 9 6 
2.29273	0 1 2 5 3 6 7 4 9 8 
2.29288	0 2 1 3 5 6 7 4 8 9 
2.29382	0 2 1 3 5 8 4 6 7 9 
2.29394	0 1 3 2 4 7 9 8 6 5 
2.29441	0 1 2 3 8 5 6 4 9 7 
2.29515	0 2 1 3 4 9 6 5 8 7 
2.29574	0 2 1 5 3 4 6 8 9 7 
2.29598	0 2 1 4 3 8 5 7 6 9 
2.29706	0 1 3 2 8 4 5 6 9 7 
2.29742	0 2 1 3 4 7 9 5 6 8 
2.29845	0 1 3 2 4 9 8 6 5 7 
2.29877	0 1 2 4 3 8 9 7 5 6 
2.29909	0 2 1 3 4 9 5 7 8 6 
2.29961	0 1 2 5 3 8 4 7 6 9 
2.30104	0 1 2 3 6 7 5 8 4 9 
2.30209	0 1 4 2 3 7 5 8 9 6 
2.3028	0 2 1 4 3 6 7 9 5 8 
2.303	0 2 1 3 6 4 8 5 9 7 
2.3033	0 1 4 2 3 8 5 7 6 9 
2.30335	0 1 2 3 8 6 4 7 5 9 
2.30347	0 2 1 5 3 4 7 8 6 9 
2.30609	0 1 2 4 6 3 9 8 5 7 
2.30702	0 1 4 3 2 5 7 9 6 8 
2.30759	0 1 3 2 4 9 7 6 8 5 
2.30864	0 2 1 3 4 9 5 8 6 7 
2.30869	0 1 4 3 2 5 8 7 6 9 
2.30877	0 1 2 5 4 6 3 7 9 8 
2.30943	0 1 4 2 3 8 5 6 9 7 
2.30972	0 2 3 1 4 5 6 7 8 9 
2.3098	0 1 2 4 7 3 5 8 9 6 
2.31119	0 1 3 4 2 7 5 8 9 6 
2.31226	1 0 2 3 5 4 6 9 7 8 
2.31323	0 1 3 2 8 4 6 5 7 9 
2.31394	0 2 1 5 3 4 8 6 7 9 
2.31451	0 1 4 2 5 3 7 6 8 9 
2.31504	0 1 2 3 9 5 4 6 8 7 
2.31522	0 1 3 2 5 7 6 4 9 8 
2.31582	0 1 3 4 2 8 5 7 6 9 
2.31586	0 1 4 2 3 8 6 5 7 9 
2.31598	0 2 1 4 3 8 6 5 7 9 
2.31613	0 1 2 6 3 4 7 8 5 9 
2.31615	0 1 2 6 3 4 8 5 9 7 
2.31657	0 1 4 2 3 6 9 7 5 8 
2.31693	0 1 2 5 3 8 4 6 9 7 
2.31711	0 1 4 2 3 7 6 8 5 9 
2.31802	0 1 2 3 8 4 7 6 9 5 
2.31855	1 0 2 3 4 5 9 6 8 7 
2.31908	0 1 2 3 8 4 9 5 6 7 
2.32016	0 1 2 4 7 3 6 8 5 9 
2.32054	1 0 2 3 4 7 5 6 9 8 
2.32121	0 2 1 4 5 3 7 8 6 9 
2.32136	0 1 2 3 8 4 6 9 7 5 
2.32191	0 1 2 3 9 5 4 7 6 8 
2.32289	0 2 1 3 4 6 8 9 7 5 
2.32357	0 1 2 3 6 7 4 9 8 5 
2.32383	1 0 2 3 5 4 6 8 9 7 
2.32393	0 1 3 2 7 4 8 5 6 9 
2.32396	0 1 2 3 8 6 5 4 7 9 
2.3248	0 1 3 2 6 7 4 5 8 9 
2.32538	0 1 2 5 3 7 4 8 9 6 
2.32709	0 1 4 3 2 6 7 5 8 9 
2.32727	0 1 2 3 7 4 9 8 5 6 
2.32764	0 1 4 3 2 7 5 6 8 9 
2.32774	0 1 2 4 3 9 7 8 6 5 
2.32949	0 2 1 3 4 7 6 9 8 5 
2.32992	0 1 2 4 3 9 8 7 5 6 
2.33029	0 1 4 2 3 7 5 9 8 6 
2.3305	0 2 1 3 7 4 5 8 6 9 
2.33129	0 2 1 4 3 7 5 8 9 6 
2.33205	0 1 2 5 3 6 8 4 7 9 
2.33292	0 1 2 3 5 6 8 7 9 4 
2.33362	0 2 1 3 4 6 9 7 8 5 
2.3341	0 1 3 2 5 8 4 7 9 6 
2.33448	0 1 4 3 2 6 5 9 7 8 
2.33491	0 1 3 4 2 5 9 8 7 6 
2.33635	0 1 2 6 4 3 7 5 9 8 
2.33698	0 1 3 2 6 4 9 7 5 8 
2.33791	0 1 3 4 2 8 5 6 9 7 
2.33991	0 1 2 4 8 3 5 7 6 9 
2.33991	1 0 2 3 4 5 7 8 9 6 
2.34008	0 2 1 3 7 4 6 5 9 8 
2.34133	0 2 1 5 3 4 6 9 7 8 
2.34218	0 1 2 4 7 3 5 9 8 6 
2.34241	0 1 2 4 5 7 3 8 6 9 
2.34245	0 1 4 2 5 3 7 6 9 8 
2.34379	0 1 2 3 9 4 7 6 5 8 
2.34474	0 1 2 3 6 9 4 5 7 8 
2.34487	0 1 2 6 4 3 5 9 8 7 
2.34501	0 1 3 2 7 4 6 9 5 8 
